,subject,timeLock,index,yPredicted,y,intercept,trialIDtimeLock,r2
1865,12.0,8.624999999999963,12905.0,0.48356613635344176,0.49268372861193455,0.16348666102661497,191.0,0.22260819596853454
1866,12.0,8.649999999999963,12906.0,0.4735804144237984,0.45817284896697724,0.16348666102661497,191.0,0.22260819596853454
1867,12.0,8.674999999999962,12907.0,0.46285959587892933,0.4320783274257388,0.16348666102661497,191.0,0.22260819596853454
1868,12.0,8.699999999999962,12908.0,0.4571559958594802,0.4213077160665898,0.16348666102661497,191.0,0.22260819596853454
1869,12.0,8.724999999999962,12909.0,0.4573272013305486,0.42777849076354546,0.16348666102661497,191.0,0.22260819596853454
1870,12.0,8.749999999999961,12910.0,0.4621038978899067,0.4500796673946697,0.16348666102661497,191.0,0.22260819596853454
1871,12.0,8.774999999999961,12911.0,0.467317464381301,0.48164530877627026,0.16348666102661497,191.0,0.22260819596853454
1872,12.0,8.799999999999962,12912.0,0.47285644309261526,0.510680467641413,0.16348666102661497,191.0,0.22260819596853454
1873,12.0,8.824999999999962,12913.0,0.47952590064876394,0.529367533009777,0.16348666102661497,191.0,0.22260819596853454
1874,12.0,8.849999999999962,12914.0,0.4829857520107652,0.5372324626418681,0.16348666102661497,191.0,0.22260819596853454
1875,12.0,8.874999999999961,12915.0,0.4824577885718403,0.5360496430880354,0.16348666102661497,191.0,0.22260819596853454
1876,12.0,8.899999999999961,12916.0,0.4752407779489554,0.5294713612549801,0.16348666102661497,191.0,0.22260819596853454
1877,12.0,8.924999999999962,12917.0,0.46526985222766054,0.5171567585634389,0.16348666102661497,191.0,0.22260819596853454
1878,12.0,8.94999999999996,12918.0,0.458332996987634,0.49758161788908667,0.16348666102661497,191.0,0.22260819596853454
1879,12.0,8.97499999999996,12919.0,0.4504977848630476,0.46841728035015534,0.16348666102661497,191.0,0.22260819596853454
1880,12.0,8.999999999999961,12920.0,0.4415000821690654,0.4285207861722305,0.16348666102661497,191.0,0.22260819596853454
1881,12.0,9.024999999999961,12921.0,0.4327593029458482,0.38458452962722817,0.16348666102661497,191.0,0.22260819596853454
1882,12.0,9.049999999999962,12922.0,0.4213841337174258,0.35032260455080794,0.16348666102661497,191.0,0.22260819596853454
1883,12.0,9.07499999999996,12923.0,0.4079206096973739,0.3391601724350753,0.16348666102661497,191.0,0.22260819596853454
1884,12.0,9.09999999999996,12924.0,0.39806650383834086,0.3582697434899449,0.16348666102661497,191.0,0.22260819596853454
1885,12.0,9.124999999999961,12925.0,0.38933477813456974,0.4056286836346133,0.16348666102661497,191.0,0.22260819596853454
1886,12.0,9.14999999999996,12926.0,0.3780951957867405,0.47324996420680904,0.16348666102661497,191.0,0.22260819596853454
1887,12.0,9.17499999999996,12927.0,0.40907675592796167,0.5486625221223602,0.16348666102661497,191.0,0.22260819596853454
1888,12.0,9.19999999999996,12928.0,0.4694100392155834,0.6183716315234791,0.16348666102661497,191.0,0.22260819596853454
1889,12.0,9.22499999999996,12929.0,0.5172154955950883,0.6707034577532047,0.16348666102661497,191.0,0.22260819596853454
1890,12.0,9.249999999999961,12930.0,0.5474668073059656,0.7025130726335497,0.16348666102661497,191.0,0.22260819596853454
1891,12.0,9.27499999999996,12931.0,0.5587858773429445,0.7135741077348174,0.16348666102661497,191.0,0.22260819596853454
1892,12.0,9.29999999999996,12932.0,0.5572890580846124,0.7089948962861441,0.16348666102661497,191.0,0.22260819596853454
1893,12.0,9.32499999999996,12933.0,0.5533769278177799,0.6948922530810614,0.16348666102661497,191.0,0.22260819596853454
1894,12.0,9.349999999999959,12934.0,0.5416517291041212,0.6757531384091086,0.16348666102661497,191.0,0.22260819596853454
1895,12.0,9.37499999999996,12935.0,0.5210146802804553,0.6524730210632721,0.16348666102661497,191.0,0.22260819596853454
1896,12.0,9.39999999999996,12936.0,0.49588298565974775,0.6222318785623173,0.16348666102661497,191.0,0.22260819596853454
1897,12.0,9.42499999999996,12937.0,0.4557208621057984,0.5815973638292312,0.16348666102661497,191.0,0.22260819596853454
1898,12.0,9.44999999999996,12938.0,0.39970090585633283,0.526061648068176,0.16348666102661497,191.0,0.22260819596853454
1899,12.0,9.474999999999959,12939.0,0.3432966029163831,0.458102267418116,0.16348666102661497,191.0,0.22260819596853454
1900,12.0,9.49999999999996,12940.0,0.3239767101910864,0.38496309304169707,0.16348666102661497,191.0,0.22260819596853454
1901,12.0,9.52499999999996,12941.0,0.3303745760262702,0.3143275612650331,0.16348666102661497,191.0,0.22260819596853454
1902,12.0,9.549999999999958,12942.0,0.33804075030915254,0.2524297935537458,0.16348666102661497,191.0,0.22260819596853454
1903,12.0,9.574999999999958,12943.0,0.3286192439000175,0.20516833921517502,0.16348666102661497,191.0,0.22260819596853454
1904,12.0,9.599999999999959,12944.0,0.30307065582012815,0.17607308846712846,0.16348666102661497,191.0,0.22260819596853454
1905,12.0,9.62499999999996,12945.0,0.28277297230614734,0.16223926404909425,0.16348666102661497,191.0,0.22260819596853454
1906,12.0,9.64999999999996,12946.0,0.2734314283279269,0.16117785722074066,0.16348666102661497,191.0,0.22260819596853454
1907,12.0,9.674999999999958,12947.0,0.2793988648956412,0.16946306894074126,0.16348666102661497,191.0,0.22260819596853454
1908,12.0,9.699999999999958,12948.0,0.2970449295329071,0.18543722507034047,0.16348666102661497,191.0,0.22260819596853454
1909,12.0,9.724999999999959,12949.0,0.3013361425539813,0.20871798177349196,0.16348666102661497,191.0,0.22260819596853454
1910,12.0,9.749999999999957,12950.0,0.2913481640066071,0.24030684600496524,0.16348666102661497,191.0,0.22260819596853454
